Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin %,Loss_Flag
8247,CA-2015-129217,05/10/15,05/10/15,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.62,0,-270.00,Loss
8248,CA-2015-129217,05/10/15,05/10/15,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.78,2,0.2,3.68,0,10.00,Profit
8249,CA-2016-133816,05/10/16,05/13/16,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.99,2,0.4,-124.00,3,-16.67,Loss
8250,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.21,2,0.8,-16.82,4,-150.00,Loss
8251,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,2,0.6,-1.88,4,-40.00,Loss
8252,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.55,4,-260.00,Loss
8253,CA-2015-140221,03/05/15,03/09/15,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.42,2,0.2,6.04,4,10.00,Profit
8254,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0,90.00,7,30.00,Profit
8255,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0,92.24,7,48.00,Profit
8256,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.62,8,0.2,27.30,7,11.25,Profit
8257,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.69,7,25.00,Profit
8258,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,0,12.25,7,7.00,Profit
8259,CA-2017-152310,08/12/17,08/19/17,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.70,6,0.2,37.76,7,37.50,Profit
8260,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0,180.77,0,49.00,Profit
8261,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0,3.77,0,47.00,Profit
8262,CA-2016-118101,06/26/16,06/26/16,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,0,44.47,0,26.00,Profit
8263,CA-2016-100307,12/15/16,12/19/16,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0,9.33,4,48.00,Profit
8264,CA-2015-138457,09/13/15,09/17/15,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09,4,0.7,-10.04,4,-76.67,Loss
8265,CA-2014-131800,12/30/14,01/04/15,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0,30.74,5,25.00,Profit
8266,CA-2014-131800,12/30/14,01/04/15,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.45,7,0.2,12.85,5,36.25,Profit
8267,CA-2014-118304,04/29/14,05/04/14,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0,5.19,5,26.00,Profit
8268,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.38,1,0.5,-47.18,7,-68.00,Loss
8269,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,2.77,7,8.75,Profit
8270,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.17,4,0.2,250.40,7,12.50,Profit
8271,CA-2017-121790,01/30/17,02/06/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.34,2,0.2,3.15,7,33.75,Profit
8272,CA-2016-169670,12/25/16,12/31/16,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.06,8,0.1,313.26,6,12.22,Profit
8273,CA-2016-139549,10/20/16,10/25/16,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.14,4,0.2,4.84,5,1.25,Profit
8274,CA-2015-104059,06/13/15,06/15/15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.42,1,0.2,0.30,2,8.75,Profit
8275,CA-2017-164112,06/30/17,07/04/17,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.21,4,26.00,Profit
8276,CA-2015-143882,06/26/15,06/30/15,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.06,9,0.2,15.61,4,36.25,Profit
8277,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,3,0.7,-2.76,4,-73.33,Loss
8278,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.7,-26.73,4,-76.67,Loss
8279,US-2016-139262,02/21/16,02/25/16,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.46,3,0.2,32.43,4,7.50,Profit
8280,CA-2017-146192,04/22/17,04/26/17,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0,87.76,4,13.00,Profit
8281,CA-2017-134810,05/09/17,05/10/17,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,0.2,22.02,1,33.75,Profit
8282,CA-2017-134810,05/09/17,05/10/17,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.00,3,0.2,25.88,1,12.50,Profit
8283,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.26,5,22.86,Profit
8284,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.90,2,0.2,14.23,5,23.75,Profit
8285,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.2,135.46,5,21.25,Profit
8286,CA-2015-154284,12/21/15,12/26/15,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.76,3,0.6,-33.64,5,-65.00,Loss
8287,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.10,6,0.2,10.89,4,35.00,Profit
8288,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.20,4,8.75,Profit
8289,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.93,7,0.2,41.72,4,26.25,Profit
8290,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.25,6,0.2,15.84,4,7.50,Profit
8291,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.55,2,0.2,-1.04,4,-18.75,Loss
8292,CA-2014-156244,08/12/14,08/16/14,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.95,1,0.2,1.00,4,33.75,Profit
8293,CA-2015-106362,12/11/15,12/15/15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.33,3,0.7,-7.58,4,-73.33,Loss
8294,US-2017-168802,11/03/17,11/07/17,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.37,4,0.2,5.97,4,32.50,Profit
8295,US-2017-146906,03/13/17,03/17/17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.90,2,0,74.98,4,25.00,Profit
8296,CA-2016-166380,05/30/16,06/03/16,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0,12.74,4,48.00,Profit
8297,CA-2016-166380,05/30/16,06/03/16,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0,26.88,4,24.00,Profit
8298,US-2015-158911,07/05/15,07/11/15,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.93,2,0.2,0.74,6,15.00,Profit
8299,US-2015-158911,07/05/15,07/11/15,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.78,3,0.2,4.27,6,36.25,Profit
8300,US-2014-103338,03/11/14,03/15/14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.07,4,26.00,Profit
8301,CA-2015-109169,04/20/15,04/24/15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.43,4,45.00,Profit
8302,US-2017-167318,07/26/17,08/01/17,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98,6,40.00,Profit
8303,US-2017-167318,07/26/17,08/01/17,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.35,3,0.2,45.29,6,12.50,Profit
8304,US-2014-120313,10/31/14,11/02/14,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.58,2,0.2,8.28,2,11.25,Profit
8305,CA-2017-135419,11/03/17,11/09/17,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.37,4,0.2,36.48,6,7.50,Profit
8306,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.40,5,0,15.55,5,48.00,Profit
8307,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0,19.26,5,46.00,Profit
8308,CA-2016-128671,08/11/16,08/16/16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0,35.68,5,46.00,Profit
8309,CA-2016-149335,07/25/16,07/25/16,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0,11.15,0,30.00,Profit
8310,CA-2014-168312,03/01/14,03/07/14,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.35,3,0.2,8.58,6,6.25,Profit
8311,CA-2014-168312,03/01/14,03/07/14,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.51,3,0.3,-43.03,6,-11.43,Loss
8312,US-2017-105935,01/26/17,01/31/17,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0,24.46,5,39.00,Profit
8313,US-2017-105935,01/26/17,01/31/17,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,0,764.38,5,26.00,Profit
8314,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.36,3,0.3,-14.64,4,-2.86,Loss
8315,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.49,2,0.2,0.57,4,16.25,Profit
8316,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.29,7,0.2,3.90,4,17.50,Profit
8317,CA-2014-161508,07/12/14,07/16/14,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.03,3,0.2,5.61,4,35.00,Profit
8318,CA-2017-130904,04/11/17,04/16/17,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.75,1,0.2,0.15,5,8.75,Profit
8319,CA-2017-130904,04/11/17,04/16/17,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.99,8,0.2,2.36,5,11.25,Profit
8320,CA-2017-133620,11/13/17,11/18/17,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.36,5,30.00,Profit
8321,CA-2015-142937,12/05/15,12/06/15,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.50,1,10.00,Profit
8322,US-2016-149790,09/26/16,10/01/16,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.62,2,0.8,-25.00,5,-160.00,Loss
8323,CA-2016-130778,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0,2.27,6,26.00,Profit
8324,CA-2016-130778,11/19/16,11/25/16,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0,20.59,6,46.00,Profit
8325,CA-2017-144456,09/08/17,09/09/17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,5.40,1,8.75,Profit
8326,CA-2017-144456,09/08/17,09/09/17,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.38,3,0.2,13.86,1,8.75,Profit
8327,CA-2017-103478,07/21/17,07/24/17,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.86,4,0.8,-4.58,3,-160.00,Loss
8328,CA-2017-103478,07/21/17,07/24/17,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.19,7,0.8,-164.84,3,-175.00,Loss
8329,CA-2017-118577,10/06/17,10/11/17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.70,3,0,68.98,5,48.00,Profit
8330,CA-2017-118577,10/06/17,10/11/17,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.11,5,48.00,Profit
8331,CA-2017-113572,11/07/17,11/11/17,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0,2.52,4,32.00,Profit
8332,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.36,3,30.00,Profit
8333,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.90,5,0,88.73,3,25.00,Profit
8334,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0,8.79,3,49.00,Profit
8335,CA-2016-153269,03/09/16,03/12/16,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.80,4,0,23.31,3,45.00,Profit
8336,CA-2017-161655,05/13/17,05/18/17,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,0,149.76,5,50.00,Profit
8337,CA-2016-101469,07/02/16,07/08/16,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.70,2,0,3.16,6,41.00,Profit
8338,CA-2014-153087,12/27/14,01/03/15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0,11.72,7,49.00,Profit
8339,CA-2014-153087,12/27/14,01/03/15,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.00,5,0,184.26,7,37.00,Profit
8340,CA-2017-135076,04/13/17,04/17/17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.70,6,0.2,-38.21,4,-8.75,Loss
8341,CA-2014-161634,11/14/14,11/20/14,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.40,5,0,15.55,6,48.00,Profit
8342,CA-2017-141481,06/11/17,06/14/17,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.59,3,27.00,Profit
8343,CA-2016-132549,11/25/16,11/30/16,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0,19.81,5,27.00,Profit
8344,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.20,5,0.2,22.20,4,37.50,Profit
8345,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,0.2,6.59,4,20.00,Profit
8346,US-2014-155544,03/21/14,03/25/14,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,0.2,-10.92,4,-5.00,Loss
8347,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.40,5,0,13.19,4,42.00,Profit
8348,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0,3.79,4,40.00,Profit
8349,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.50,10,0,58.66,4,28.00,Profit
8350,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.30,5,0,10.45,4,43.00,Profit
8351,US-2015-115238,04/30/15,05/04/15,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0,3.11,4,48.00,Profit
